Lser-Dipt1,7.572320392,4.564808295,7.511186074,10.65406343,4.863821832,11.10005118,8.348353949,11.08781006,47.73609667,10.52616937,16.88125771,12.81010606,3.682690447,4.387450488,3.678826854,4.156630415,31.9311485,10.5092438,10.91122392,8.727281867,36.69685163,6.438859807,17.80105289,8.86626626,4.520187229,4.654817758,4.474138918,5.437216797,5.28566436,7.299757354,6.979863977,5.769978285,5.286020143,3.78873827,5.895927264,9.576099191,4.010406891,8.189023985,6.232584933,5.601936776,11.06483585,7.297296255,8.028928668,8.479377596,12.36294532,4.860076734,10.70370527,4.848519824,4.231671869,2.475186841,2.888084054,4.927821737,3.682590187,2.854572577,7.198150379,7.57542641,7.17800322,4.236437258,5.730759076,4.997116545,4.05330696,22.5125872,3.139281981,3.75897309,30.74006483,13.2585319,14.45433208,5.759605582,13.94147507,10.90283383,10.58657075,20.22733489
Lser-Dipt4,1.682737865,0.652115471,2.876624454,0.69862711,1.179108323,12.03620008,1.412798361,1.648187982,90.92589842,1.691705792,25.16262942,5.05187281,0.657623294,0.250711456,0.919706713,0.536339408,24.90324022,5.385987447,16.56402667,11.05455703,53.96595827,5.933851194,60.2904708,2.136449701,0.145812491,0.141055084,0,0.11327535,1.384340666,2.237022415,3.53908596,0.588773294,0.320364857,0.210485459,2.947963632,5.91117234,0.114583054,1.282618214,0.222592319,0.400138341,5.60820447,2.7536967,12.70030535,5.578537892,57.13966326,1.435931762,14.19879271,2.010361878,1.190157713,0.47146416,1.792603896,0.229201011,1.321955452,0.611694124,5.474649584,3.477244909,3.096393546,0.847287452,0.533093868,1.54672655,0.639995836,57.46634102,0.448468854,2.073916188,59.10408601,24.18589336,26.74726871,9.343360167,6.567471727,12.96863392,4.981915646,49.35978577
Lser-Dipt5,0.841368932,0.815144338,5.433623968,0,0.884331242,6.68677782,0.899053502,2.247529067,43.49288808,2.443575033,15.60720053,3.067208492,0.131524659,0.501422913,0.131386673,0.536339408,15.88918394,3.415504235,6.967408043,6.981825494,38.19129355,5.302590429,23.94665448,2.350094671,0.145812491,0.423165251,0.37284491,0.11327535,0.629245757,1.412856262,2.35939064,1.05979193,0.480547286,1.262912757,2.947963632,5.792948894,0.229166108,0.690640577,0.222592319,0.666897235,8.03337397,2.340642195,7.153045541,4.351259556,23.16753619,1.435931762,10.70370527,1.300822392,4.231671869,0.5893302,1.294658369,0.687603033,1.416380841,1.121439227,6.387091182,4.719118091,2.111177418,0.363123194,0.932914268,1.903663446,0.106665973,25.23779513,0.112117214,0.77771857,43.65980223,10.34456885,16.75081474,9.087377696,9.678379388,9.755167111,9.133512018,25.69762043
Lser-Edin1,0.420684466,1.141202074,2.716811984,0,0.294777081,3.744595579,0.128436215,1.048846898,57.28331601,2.443575033,12.58131471,2.706360434,0.131524659,0.250711456,0,0.134084852,9.16683689,1.57638657,3.286513228,2.094547648,29.88883843,0.757512918,16.21167317,0.42728994,0.145812491,0,0.124281637,0.2265507,0.125849151,0.941904175,1.47461915,1.05979193,0.320364857,0,1.241247845,1.891575149,0.114583054,0.493314698,0.11129616,0.400138341,2.879888782,2.7536967,1.16784417,1.338849094,7.272320778,0.220912579,1.310657789,0.236513162,2.512555172,0.47146416,0.398356421,0.229201011,0.094425389,0.407796082,2.534559993,0.993498546,0.844470967,0,0.133273467,0.475915861,0.106665973,20.61679039,0,0.518479047,17.0778138,12.38434299,9.321017882,1.663886057,3.456564067,9.06656708,1.972008277,9.286763817
Lser-Edin2,0.420684466,2.11937528,6.072873847,0,0.884331242,8.559075609,1.155925931,1.198682169,50.61541679,2.819509653,19.90714353,3.067208492,0.131524659,0.626778641,1.051093387,0.804509113,7.180688897,4.72915971,2.760671111,5.818187911,32.87772227,4.671329664,34.11868471,2.029627216,0.145812491,0.141055084,0.248563273,0.4531014,0.503396606,2.354760437,3.440778017,1.530810565,0.320364857,1.473398216,2.32733971,3.783150298,0,1.775932912,0.11129616,0.666897235,1.818877125,2.891381535,8.758831274,6.69424547,19.5313758,1.656844341,6.116403013,1.06430923,2.24807568,0.47146416,1.394247474,0.687603033,1.038679283,0.611694124,4.258060788,1.614435136,3.377883868,0.363123194,0.266546934,1.189789654,0,37.91593634,0.336351641,2.592395235,40.68974765,9.178983624,22.82973945,4.607684466,4.14787688,19.73986757,6.746344104,29.89574653
Lser-Edin3,0.420684466,0.326057735,2.077562106,0,0.14738854,2.407240015,0.128436215,1.947858524,40.76511113,1.691705792,9.555428893,2.706360434,0,0.250711456,0.78832004,0.536339408,14.51415841,1.970483212,2.89213164,3.723640263,17.26910665,2.525043061,20.45001909,1.602337276,0.583249965,0,0,0,0,1.648332306,1.278003263,0.706527953,0.320364857,0,2.017027748,1.655128255,0.343749162,0.295988819,0,1.067035576,5.001912095,1.65221802,3.50353251,3.012410462,12.15516473,0.662737736,3.604308919,0.118256581,2.380315426,0.23573208,0.099589105,0.916804044,0.660977726,0.407796082,2.940089592,0.745123909,0.140745161,0.363123194,0.266546934,0.475915861,0,22.6310745,0,0.129619762,22.57241476,7.867700249,11.07715169,3.583754584,3.571782869,13.65723396,4.670545918,17.17415226
Lser-Edin6,0.420684466,1.793317545,3.675686802,0.174656778,2.358216646,12.43740674,0.899053502,1.498352711,74.55923671,5.263084686,33.60325827,5.412720868,0.526098635,0.877490098,1.18248006,0.670424261,20.77816362,3.67823533,5.652802752,8.610918109,34.7042624,4.797581817,39.62853441,3.525142007,1.020687439,0.564220334,0.124281637,0.2265507,0.629245757,2.943450546,5.112013054,2.472847836,0.640729714,1.473398216,4.034055497,3.310256511,0.229166108,2.26924761,0.11129616,1.200415023,5.911350657,3.442120875,10.94853909,6.805816228,20.98583996,1.104562894,6.007181531,1.182565811,2.90927441,1.060794361,1.294658369,0.916804044,0.472126947,1.019490206,4.663590387,1.986997091,2.955648385,0.363123194,0.533093868,0.832852757,0.746661808,37.44198714,0.336351641,2.073916188,43.36279677,15.15260789,22.69465223,6.527552993,6.221815321,17.10023411,7.057713832,30.91347408
Lser-Edin8,1.472395632,3.097548486,3.995311741,8.208868547,3.684713509,5.215686699,5.908065871,7.192093013,3.333949609,2.631542343,5.414743039,1.443392232,1.315246588,2.005691651,2.75912014,2.54761219,6.416785823,3.021407592,2.629210582,3.25818523,3.48703115,2.651295215,3.920469982,4.486544373,2.041374878,3.526377089,4.598420554,2.718608399,4.4047203,5.298210983,5.112013054,2.943866472,3.203648571,3.578252811,2.172183729,1.773351702,2.520827189,5.229135797,5.342215657,2.534209494,3.334608063,3.57980571,2.481668861,4.685971829,4.25950217,1.988213209,3.931973366,3.31118427,1.190157713,1.178660401,1.792603896,0.916804044,0.944253894,1.121439227,0.608294398,1.614435136,1.266706451,1.452492774,1.466008136,1.903663446,2.02665348,2.25125872,1.793875418,1.944296426,3.415562759,4.808039041,2.566657098,2.559824703,2.07393844,4.590666876,2.075798186,2.289886969
Lser-Edin4,0.631026699,5.869039237,2.077562106,0.174656778,0.294777081,9.094017835,0.128436215,0.299670542,34.5518414,1.503738482,6.848057373,2.706360434,0,0.125355728,0,0.670424261,7.486250127,1.05092438,3.286513228,1.512728857,16.27281203,1.262521531,13.66866561,0.534112425,0.291624983,0,0,0,0.503396606,0.941904175,5.01370511,2.237338519,1.121277,0.210485459,1.086091864,1.655128255,0,2.466573489,0,0.666897235,2.728315688,1.514533185,4.379415637,1.896702883,10.18124909,0.331368868,2.402872612,0.827796067,3.834952631,0.11786604,0.298767316,0.229201011,0.755403115,1.121439227,1.824883195,0.993498546,0.562980645,0.121041065,0.266546934,0.237957931,0,16.70670945,0.224234427,0.259239523,18.56284108,5.099435347,8.375407372,2.943798409,2.995688858,8.837033736,1.660638549,13.35767398
Lser-Edin7,0.631026699,2.771490751,10.86724794,0.349313555,0.884331242,12.03620008,0.899053502,3.146540693,104.41324,5.826986617,35.3550869,4.871448781,0.131524659,0.877490098,0.78832004,1.206763669,23.06987284,7.225105112,14.72357926,8.494554351,75.55234158,11.74145024,88.79334715,5.020656798,0.874874948,0.282110167,0,0.33982605,0.88094406,5.533687026,5.01370511,2.826111813,0.961094571,0.420970919,5.740771283,5.674725447,0.343749162,1.775932912,0,1.333794471,11.36798203,6.88424175,18.5395262,12.49592488,51.01013575,1.656844341,11.35903417,1.06430923,4.892870598,0.5893302,1.095480158,0.916804044,1.982933177,0.203898041,6.387091182,3.353057591,2.251922579,0.605205323,0.133273467,1.903663446,0.106665973,56.1629807,0.672703282,2.592395235,54.94600961,15.7354005,36.74372267,10.75126375,7.143565738,38.10253507,7.991823016,46.43381909
Lser-Edin5,0.210342233,0.815144338,4.155124211,0.174656778,0.442165621,6.68677782,0.770617288,0.899011627,36.97653203,3.947313515,9.873943189,0.902120145,0.131524659,0.250711456,1.445253407,0.134084852,9.16683689,1.839117665,4.075276402,3.607276505,31.71537855,2.272538755,19.17851532,1.602337276,0.145812491,0.141055084,0,0.4531014,0.755094909,2.119284393,2.752622414,1.413055906,0,0.631456378,1.551559806,2.95558617,0.458332216,1.282618214,0.11129616,0.933656129,4.244046626,1.10147868,5.693240328,3.570264251,10.07735879,1.546388052,3.604308919,1.06430923,3.305993647,0.35359812,0.398356421,0.802203539,0.377701558,0.509745103,3.44700159,2.732121,2.533412901,0.363123194,1.199461202,1.070810688,0,29.50333797,0.112117214,0.648098809,33.56161668,5.099435347,14.18415765,6.783535463,6.221815321,19.28080088,6.123604648,22.89886969
Lser-EdinL1,0.210342233,0.163028868,0.958874818,1.571910998,0.442165621,0.401206669,0.899053502,0,0.303086328,0.563901931,1.274057186,0.541272087,0.526098635,0.501422913,1.18248006,0.268169704,0.611122459,0.262731095,0.525842116,0.349091275,0.830245512,0.126252153,0.211917296,0.21364497,0.291624983,0.705275418,0.37284491,0.4531014,0.755094909,0.824166153,0.786463547,0.353263977,0,0.420970919,0,0.472893787,1.031247486,0.591977637,0.445184638,0.133379447,0.303146188,0.413054505,0.145980521,0.334712274,0.31167089,0.552281447,0.43688593,0.236513162,0.264479492,0.11786604,0.199178211,0.114600506,0.472126947,0.305847062,0.202764799,0.620936591,0.422235484,0.363123194,0.266546934,0.356936896,0.319997918,0.473949204,0.224234427,0.388859285,0.148502729,0.291396306,0.270174431,0.25598247,0,0.114766672,0,0.381647828
Lser-EdinL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lser-PRP2,1.893080098,8.47750112,5.753248908,0.523970333,1.326496863,11.63499341,1.541234575,2.097693795,130.0240347,4.511215445,41.88462998,8.119081302,0.263049318,0.250711456,1.9708001,0.536339408,18.33367378,8.40739504,14.4606582,8.960009384,67.58198467,13.63523253,138.9117877,2.456917156,1.603937404,0.705275418,0.621408183,0.56637675,1.132642363,6.004639114,5.210320997,4.592431696,0.961094571,1.052427297,10.70576266,2.364468936,0.343749162,1.381281154,0.333888479,1.600553365,9.852251095,7.021926585,14.30609108,10.71079275,33.03711439,0.994106605,8.956161555,1.300822392,14.67861179,1.414392481,1.294658369,2.979613143,1.416380841,1.325337268,6.99538558,2.856308318,3.940864513,0.726246387,0.533093868,1.189789654,0.426663891,68.60414732,0.112117214,4.795931184,67.56874154,25.06008228,32.15075733,8.703403991,3.456564067,46.02143543,5.812234921,56.99274233
Lser-PRP3,18.72045875,30.64942712,58.49136389,11.7020041,8.25375826,31.96279798,6.036502086,17.83039726,248.530789,11.46600592,93.96171745,45.46685529,4.208789083,5.390296313,17.86858757,15.6879277,57.75107241,33.23548352,41.93590879,24.32002547,108.0979656,41.1582019,224.4204168,30.97852067,13.56056169,8.745415181,3.604167462,3.284985148,3.52377624,49.80318324,42.8622633,17.78095349,15.85806043,6.735534703,27.46260857,21.51666732,4.124989945,6.413091072,1.669442393,9.736699635,34.55866538,38.27638413,42.18837064,48.31013814,91.7351321,21.09715128,25.55782688,4.966776405,65.72315371,15.55831729,5.377811687,50.88262444,15.48576386,4.485756906,28.28568952,9.189861546,20.68953869,6.052053226,2.398922404,12.73074929,7.573284056,112.3259614,5.942212322,31.23836258,157.5613951,80.13398402,78.21549788,45.69287095,24.54160488,106.0444048,29.16496451,136.8843543
Lser-PRP4,0.210342233,0.978173206,1.757937166,1.397254221,1.916051025,3.075917797,1.412798361,0.899011627,25.15616523,0.563901931,3.503657261,1.262968203,0.920672612,0.376067185,2.75912014,1.87718793,14.66693902,6.174180732,9.991000212,7.21455301,33.54191868,7.448877031,28.07904176,1.922804731,0.583249965,0.705275418,0.74568982,0.56637675,1.510189817,0.706428131,2.06446681,1.295301248,0.800912143,0.841941838,0,3.783150298,0.916664432,2.071921731,1.001665436,2.000691706,10.00382419,3.166751205,11.53246118,7.140528502,16.62244749,0.883650315,7.973168214,1.537335554,1.322397459,0.5893302,2.091371212,0.229201011,0.849828505,0.815592165,2.027647994,1.986997091,2.533412901,0.847287452,0.533093868,0.594894827,1.386657644,12.67814121,1.345406563,1.685056902,24.79995569,11.51015407,15.39994259,5.247640642,4.378314485,7.804133689,3.736436735,33.0761451
Lser-PRP1,1.472395632,3.912692824,4.155124211,0.174656778,0.294777081,8.960282278,1.66967079,2.547199609,116.8397795,6.954790478,46.18457298,6.134416984,0.394573977,0.752134369,1.839413427,2.011272782,19.5559187,9.064222777,21.29660572,13.14910468,64.42705172,17.80155358,107.7599452,7.157106499,0.583249965,0.705275418,0,0.9062028,0.755094909,3.296664611,5.112013054,2.355093177,0.320364857,0.841941838,6.361395206,4.019597191,0.114583054,2.466573489,0.222592319,2.134071153,13.94472463,5.5073934,15.91187681,8.479377596,34.28379795,1.215019183,11.03136972,2.24687504,8.727823229,1.296526441,2.190960317,0.916804044,1.227530062,1.019490206,4.764972786,2.732121,6.192787092,0.363123194,0.399820401,1.78468448,0.106665973,59.48062513,0.784820495,5.055170707,88.0621181,16.60958942,38.49985647,12.15916734,5.300064903,26.51110121,7.161503741,57.75603799
Lser-Stomox,1.051711166,0.652115471,1.757937166,2.619851664,0.884331242,0.267471113,0.899053502,0.149835271,0.151543164,0,1.274057186,0,3.025067153,0.877490098,1.708026753,0.804509113,1.986147993,1.313655475,1.314605291,1.047273824,0.830245512,1.388773684,2.119172963,0.854579881,0.874874948,0.423165251,0.37284491,0.2265507,1.887737271,1.648332306,0.491539717,0.824282612,1.121277,1.052427297,0.930935884,0.35467034,1.260413594,1.677269973,0.779073117,2.400830047,1.21258475,1.92758769,1.313824691,0.780995305,0.935012671,1.988213209,1.529100753,2.601644783,0.396719238,0.11786604,0.697123737,0.229201011,0.188850779,1.73313335,0.405529599,0.620936591,0.422235484,1.210410645,1.199461202,0.356936896,1.173325699,1.540334914,0.336351641,1.555437141,2.821551845,2.913963055,1.215784941,0.767947411,1.267406825,1.032900047,2.283378005,1.272159427
