Geneid_i5k (limma),A1_logFC_i5k (limma),A1_pvalue_i5k (limma),A4_logFC_i5k (limma),A4_pvalue_i5k (limma),Geneid_Melbourne (limma),A1_logFC_Melbourne (limma),A1_pvalue_Melbourne (limma),A4_logFC_Melbourne (limma),A4_pvalue_Melbourne (limma)
ref|XM_023450226.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450227.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450228.1|,-0.416980975,0.671002529,-0.172248568,0.876521978,NA,NA,NA,NA,NA
ref|XM_023450229.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450230.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450231.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450232.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450233.1|,0.28774986,0.671002529,-0.1142886,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450234.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450235.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450236.1|,0.025946262,0.971689166,0.45772662,0.592330037,NA,NA,NA,NA,NA
ref|XM_023450237.1|,0.149164849,0.671002529,0.005119891,0.984540148,NA,NA,NA,NA,NA
ref|XM_023450238.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450239.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450240.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450241.1|,0.574163241,0.671002529,-0.078536925,0.764724242,NA,NA,NA,NA,NA
ref|XM_023450242.1|,-1.744172087,0.671002529,1.926314909,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450243.1|,-0.176219838,0.942042783,1.573438611,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450244.1|,0.43741216,0.671002529,0.065624611,0.880451293,NA,NA,NA,NA,NA
ref|XM_023450245.1|,1.08005435,0.671002529,-0.215807488,0.822359854,NA,NA,NA,NA,NA
ref|XM_023450246.1|,0.072646562,0.765687147,-0.004835121,0.983387646,NA,NA,NA,NA,NA
ref|XM_023450247.1|,-0.337198722,0.671002529,-0.077274161,0.773894068,NA,NA,NA,NA,NA
ref|XM_023450248.1|,-0.010987226,0.974049934,-0.141927775,0.416552518,NA,NA,NA,NA,NA
ref|XM_023450249.1|,-1.36021113,0.671002529,0.47934787,0.700089847,NA,NA,NA,NA,NA
ref|XM_023450250.1|,-0.026143969,0.976288435,-0.071664523,0.907862662,NA,NA,NA,NA,NA
ref|XM_023450251.1|,0.061735778,0.962345598,0.534033877,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450252.1|,0.33462068,0.671002529,-0.112770926,0.699510641,NA,NA,NA,NA,NA
ref|XM_023450253.1|,0.3497411,0.693833338,0.175338986,0.694774303,NA,NA,NA,NA,NA
ref|XM_023450254.1|,-0.363111528,0.766730441,-0.443342218,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450255.1|,-0.171985984,0.743016132,0.255374708,0.547748675,NA,NA,NA,NA,NA
ref|XM_023450256.1|,0.227120454,0.671002529,-0.084597236,0.64061779,NA,NA,NA,NA,NA
ref|XM_023450257.1|,0.070954227,0.946120726,-0.197297481,0.762358893,NA,NA,NA,NA,NA
ref|XM_023450258.1|,0.342721786,0.671002529,0.19710581,0.476579357,NA,NA,NA,NA,NA
ref|XM_023450259.1|,0.184072295,0.779620312,-0.045879881,0.85647322,NA,NA,NA,NA,NA
ref|XM_023450260.1|,0.073790308,0.882222915,-0.078800738,0.704614589,NA,NA,NA,NA,NA
ref|XM_023450261.1|,-0.128705859,0.671002529,-0.040879496,0.874014501,NA,NA,NA,NA,NA
ref|XM_023450262.1|,0.332393558,0.671002529,0.345671617,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450263.1|,0.072739719,0.899283856,0.016763918,0.945696924,NA,NA,NA,NA,NA
ref|XM_023450264.1|,0.104377076,0.812711432,-0.047270087,0.902211426,NA,NA,NA,NA,NA
ref|XM_023450265.1|,-0.069950708,0.840862171,-0.078188654,0.725445949,NA,NA,NA,NA,NA
ref|XM_023450266.1|,-0.208415336,0.827788327,0.174476514,0.838061555,NA,NA,NA,NA,NA
ref|XM_023450267.1|,0.198592753,0.671002529,0.041695964,0.673845399,NA,NA,NA,NA,NA
ref|XM_023450268.1|,0.007844727,0.97755491,-0.101549289,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450269.1|,0.043353119,0.890340543,-0.048273724,0.796765869,NA,NA,NA,NA,NA
ref|XM_023450270.1|,0.131047173,0.762002115,0.024371549,0.934221004,NA,NA,NA,NA,NA
ref|XM_023450271.1|,-0.258687134,0.671002529,0.017672547,0.91858191,NA,NA,NA,NA,NA
ref|XM_023450272.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450273.1|,0.060788242,0.738423448,0.023535552,0.884168864,NA,NA,NA,NA,NA
ref|XM_023450274.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450275.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450276.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450277.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450278.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450279.1|,-0.070860671,0.966403707,0.447302674,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450280.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450281.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450282.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450283.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450284.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450285.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450286.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450287.1|,-0.101317835,0.882216419,0.221244155,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450288.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450289.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450290.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450291.1|,0.221084318,0.671002529,0.243064048,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450292.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450293.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450294.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450295.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450296.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450297.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450298.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450299.1|,-0.136640524,0.671002529,0.078800905,0.650206387,NA,NA,NA,NA,NA
ref|XM_023450300.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450301.1|,0.284118548,0.671002529,0.057357376,0.638985097,NA,NA,NA,NA,NA
ref|XM_023450302.1|,0.060946735,0.73074875,0.024792106,0.853790244,NA,NA,NA,NA,NA
ref|XM_023450303.1|,0.274315188,0.671002529,0.001054928,0.994928965,NA,NA,NA,NA,NA
ref|XM_023450304.1|,-0.258960778,0.671002529,-0.086448896,0.723794754,NA,NA,NA,NA,NA
ref|XM_023450305.1|,-0.060426233,0.839964267,-0.029488361,0.868814924,NA,NA,NA,NA,NA
ref|XM_023450306.1|,0.023893068,0.979597384,-0.159541341,0.620488721,NA,NA,NA,NA,NA
ref|XM_023450307.1|,0.522110683,0.671002529,0.27928519,0.527927023,NA,NA,NA,NA,NA
ref|XM_023450308.1|,-0.00744267,0.986172022,0.197804488,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450309.1|,0.118248472,0.671002529,0.110557253,0.787540515,NA,NA,NA,NA,NA
ref|XM_023450310.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450311.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450312.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450313.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450314.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450315.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450316.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450317.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450318.1|,0.353600273,0.782253807,0.702888684,0.315006835,NA,NA,NA,NA,NA
ref|XM_023450319.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450320.1|,0.38855784,0.671002529,1.192597038,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450321.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450322.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450323.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450324.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450325.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450326.1|,0.037133172,0.948729807,0.09906586,0.740734558,NA,NA,NA,NA,NA
ref|XM_023450327.1|,0.105320151,0.796444397,0.107191146,0.614247394,NA,NA,NA,NA,NA
ref|XM_023450328.1|,0.125095521,0.825085074,-0.217317128,0.750686314,NA,NA,NA,NA,NA
ref|XM_023450329.1|,0.331905606,0.671002529,-0.150797445,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450330.1|,-0.236530993,0.843530254,-0.242188958,0.792696953,NA,NA,NA,NA,NA
ref|XM_023450331.1|,-0.093703352,0.671002529,0.032346103,0.774567662,NA,NA,NA,NA,NA
ref|XM_023450332.1|,-0.11314498,0.671002529,-0.074760954,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450333.1|,-0.175987874,0.671002529,0.167457949,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450334.1|,-0.172109162,0.671002529,0.140408181,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450335.1|,-0.200113956,0.813167399,-0.479033606,0.563319036,NA,NA,NA,NA,NA
ref|XM_023450336.1|,-0.06902736,0.671002529,0.004259164,0.963493916,NA,NA,NA,NA,NA
ref|XM_023450337.1|,0.389106434,0.671002529,-0.187354611,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450338.1|,-0.328684075,0.671002529,0.113061423,0.894406853,NA,NA,NA,NA,NA
ref|XM_023450339.1|,0.041616884,0.930274856,-0.190090614,0.533407417,NA,NA,NA,NA,NA
ref|XM_023450340.1|,-0.112523089,0.709371775,-0.218258926,0.367439808,NA,NA,NA,NA,NA
ref|XM_023450341.1|,0.021578394,0.880934933,-0.012810966,0.946651464,NA,NA,NA,NA,NA
ref|XM_023450342.1|,-0.075894813,0.7456633,0.025329548,0.855605738,NA,NA,NA,NA,NA
ref|XM_023450343.1|,-0.356624725,0.671002529,-0.243449819,0.476579357,NA,NA,NA,NA,NA
ref|XM_023450344.1|,-0.196830751,0.671002529,-0.020658161,0.873731282,NA,NA,NA,NA,NA
ref|XM_023450345.1|,-0.123261619,0.676951836,-0.07418241,0.757205449,NA,NA,NA,NA,NA
ref|XM_023450346.1|,0.118248472,0.671002529,0.224644947,0.714736652,NA,NA,NA,NA,NA
ref|XM_023450347.1|,0.020821458,0.97043051,-0.166665039,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450348.1|,-0.01951041,0.986129217,-0.741434751,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450349.1|,0.06622178,0.939425344,0.027664454,0.957712052,NA,NA,NA,NA,NA
ref|XM_023450350.1|,0.325392084,0.671002529,0.218412756,0.298424603,NA,NA,NA,NA,NA
ref|XM_023450351.1|,0.442470254,0.671002529,-0.018962762,0.894375477,NA,NA,NA,NA,NA
ref|XM_023450352.1|,0.465494622,0.671002529,0.078251698,0.797004758,NA,NA,NA,NA,NA
ref|XM_023450353.1|,-0.78039993,0.671002529,0.803237315,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450354.1|,0.229026741,0.671002529,0.172949515,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450355.1|,0.425965624,0.671002529,-0.387201699,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450356.1|,0.123235717,0.725132176,0.251489225,0.510226952,NA,NA,NA,NA,NA
ref|XM_023450357.1|,0.092291685,0.671002529,0.042764569,0.831828493,NA,NA,NA,NA,NA
ref|XM_023450358.1|,0.11703869,0.812711432,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450359.1|,-0.069050119,0.752516723,0.034175059,0.881284366,NA,NA,NA,NA,NA
ref|XM_023450360.1|,0.103756073,0.767173691,0.005740075,0.977751106,NA,NA,NA,NA,NA
ref|XM_023450361.1|,-0.023614451,0.945144725,-0.06271257,0.679509618,NA,NA,NA,NA,NA
ref|XM_023450362.1|,0.185354573,0.671002529,-0.002922163,0.976024721,NA,NA,NA,NA,NA
ref|XM_023450363.1|,0.241323378,0.671002529,0.196559861,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450364.1|,-0.01192715,0.979597384,-0.03047828,0.91524162,NA,NA,NA,NA,NA
ref|XM_023450365.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450366.1|,0.08386114,0.727270243,-0.080392309,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450367.1|,-0.222403859,0.671002529,0.144903742,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450368.1|,-0.014983124,0.981655533,0.311944439,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450369.1|,0.118248472,0.671002529,-0.083412075,0.855777335,NA,NA,NA,NA,NA
ref|XM_023450370.1|,-0.080378729,0.93336736,0.182779899,0.809573959,NA,NA,NA,NA,NA
ref|XM_023450371.1|,0.118248472,0.671002529,-0.215733974,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450372.1|,-0.073746579,0.92832389,-0.612983484,0.431407526,NA,NA,NA,NA,NA
ref|XM_023450373.1|,0.065478198,0.961539246,0.52457079,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450374.1|,0.145215187,0.835139252,0.045506249,0.94231568,NA,NA,NA,NA,NA
ref|XM_023450375.1|,0.386642502,0.712236295,0.562752363,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450376.1|,-0.492853688,0.671002529,0.059330517,0.970823071,NA,NA,NA,NA,NA
ref|XM_023450377.1|,-0.104907452,0.807805707,0.05740416,0.770420879,NA,NA,NA,NA,NA
ref|XM_023450378.1|,0.488437697,0.671002529,0.374948912,0.497465402,NA,NA,NA,NA,NA
ref|XM_023450379.1|,0.199566837,0.671002529,0.130567793,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450380.1|,0.015439897,0.985950459,0.142596281,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450381.1|,0.313590807,0.671002529,0.034140582,0.950190416,NA,NA,NA,NA,NA
ref|XM_023450382.1|,1.022588229,0.671002529,-0.487909744,0.689658117,NA,NA,NA,NA,NA
ref|XM_023450383.1|,0.019116495,0.984657398,0.114579014,0.888298856,NA,NA,NA,NA,NA
ref|XM_023450384.1|,0.070028012,0.809945129,-0.006480933,0.980948524,NA,NA,NA,NA,NA
ref|XM_023450385.1|,-0.29244441,0.671002529,-0.21136573,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450386.1|,0.295713279,0.691264621,0.099790757,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450387.1|,0.095447524,0.839747137,-0.057512501,0.820367859,NA,NA,NA,NA,NA
ref|XM_023450388.1|,-0.284666824,0.671002529,0.32713242,0.532689846,NA,NA,NA,NA,NA
ref|XM_023450389.1|,0.031569713,0.965630493,-0.164754142,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450390.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450391.1|,-0.095538253,0.717338698,-0.124285294,0.475755289,NA,NA,NA,NA,NA
ref|XM_023450392.1|,0.251225535,0.710244463,0.259528898,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450393.1|,0.239710868,0.671002529,0.186819763,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450394.1|,0.101446275,0.671002529,-0.103759733,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450395.1|,0.443453612,0.692814399,0.151263127,0.751081416,NA,NA,NA,NA,NA
ref|XM_023450396.1|,1.39579038,0.671002529,4.333244562,0.065027675,NA,NA,NA,NA,NA
ref|XM_023450397.1|,0.223541251,0.840457167,-0.076848391,0.907662365,NA,NA,NA,NA,NA
ref|XM_023450398.1|,0.440144463,0.671002529,0.160078952,0.648526666,NA,NA,NA,NA,NA
ref|XM_023450399.1|,0.078053227,0.71133646,-0.214436792,0.353752074,NA,NA,NA,NA,NA
ref|XM_023450400.1|,-0.322870272,0.671002529,0.166108465,0.761901692,NA,NA,NA,NA,NA
ref|XM_023450401.1|,-0.012891182,0.979597384,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450402.1|,0.118248472,0.671002529,-0.540457032,0.569434487,NA,NA,NA,NA,NA
ref|XM_023450403.1|,-0.182002909,0.878425986,0.549765544,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450404.1|,0.278893341,0.727938214,-0.170995607,0.849840806,NA,NA,NA,NA,NA
ref|XM_023450405.1|,0.671680723,0.671002529,0.056210408,0.960609006,NA,NA,NA,NA,NA
ref|XM_023450406.1|,0.454273023,0.678919262,-0.042365445,0.925822967,NA,NA,NA,NA,NA
ref|XM_023450407.1|,0.063833162,0.671002529,0.071532261,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450408.1|,0.278827548,0.671002529,0.028920344,0.922587602,NA,NA,NA,NA,NA
ref|XM_023450409.1|,-0.148369549,0.671002529,-0.029839652,0.870430353,NA,NA,NA,NA,NA
ref|XM_023450410.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450411.1|,0.079761963,0.671002529,0.128356676,0.487521369,NA,NA,NA,NA,NA
ref|XM_023450412.1|,0.148066587,0.671002529,0.036778565,0.840121047,NA,NA,NA,NA,NA
ref|XM_023450413.1|,-0.119224223,0.671002529,-0.016729102,0.890190366,NA,NA,NA,NA,NA
ref|XM_023450414.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450415.1|,0.003744399,0.99107821,-0.073802046,0.687901156,NA,NA,NA,NA,NA
ref|XM_023450416.1|,-0.031958874,0.943730096,0.069890401,0.640622874,NA,NA,NA,NA,NA
ref|XM_023450417.1|,0.433523079,0.831517532,-0.662023445,0.742323389,NA,NA,NA,NA,NA
ref|XM_023450418.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450419.1|,0.053619205,0.943643592,0.219011953,0.721669403,NA,NA,NA,NA,NA
ref|XM_023450420.1|,0.147585838,0.735532651,0.043223484,0.839403677,NA,NA,NA,NA,NA
ref|XM_023450421.1|,-0.069342731,0.844878794,-0.015108031,0.939276728,NA,NA,NA,NA,NA
ref|XM_023450422.1|,-0.061899501,0.82484461,0.098760958,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450423.1|,0.386820941,0.671002529,0.1264826,0.562946559,NA,NA,NA,NA,NA
ref|XM_023450424.1|,0.230320617,0.710932009,0.090753357,0.877446064,NA,NA,NA,NA,NA
ref|XM_023450425.1|,0.183819339,0.709082062,-0.021644291,0.955690027,NA,NA,NA,NA,NA
ref|XM_023450426.1|,-0.320606269,0.719519724,-0.016655493,0.986614527,NA,NA,NA,NA,NA
ref|XM_023450427.1|,-0.047440187,0.912445731,-0.02594574,0.925413049,NA,NA,NA,NA,NA
ref|XM_023450428.1|,-0.54614716,0.671002529,0.178150475,0.798834179,NA,NA,NA,NA,NA
ref|XM_023450429.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450430.1|,0.315666761,0.671002529,-0.21534845,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450431.1|,-0.122742023,0.713496275,0.118081463,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450432.1|,0.380684161,0.671002529,0.135903924,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450433.1|,0.017295808,0.9692775,-0.089515022,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450434.1|,-0.091742808,0.671002529,-0.095420415,0.566028755,NA,NA,NA,NA,NA
ref|XM_023450435.1|,-0.275716621,0.671002529,0.048269538,0.930074646,NA,NA,NA,NA,NA
ref|XM_023450436.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450437.1|,-0.407969597,0.671002529,-0.107278259,0.803601183,NA,NA,NA,NA,NA
ref|XM_023450438.1|,-0.204839574,0.671002529,0.010552039,0.977547831,NA,NA,NA,NA,NA
ref|XM_023450439.1|,0.186908981,0.671002529,-0.195165923,0.5613057,NA,NA,NA,NA,NA
ref|XM_023450440.1|,0.431604354,0.671002529,0.207024211,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450441.1|,-0.113679353,0.671002529,0.031006276,0.80113261,NA,NA,NA,NA,NA
ref|XM_023450442.1|,0.45403699,0.671002529,-0.133078531,0.673523226,NA,NA,NA,NA,NA
ref|XM_023450443.1|,0.034488625,0.834314999,-0.057587482,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450444.1|,0.319741921,0.726998643,0.108031628,0.857945108,NA,NA,NA,NA,NA
ref|XM_023450445.1|,-0.016358408,0.979597384,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450446.1|,0.29550538,0.88517473,0.312091018,0.893106891,NA,NA,NA,NA,NA
ref|XM_023450447.1|,-1.331137225,0.671002529,0.206093685,0.90806625,NA,NA,NA,NA,NA
ref|XM_023450448.1|,-0.631662973,0.30806172,0.121107286,0.616791708,NA,NA,NA,NA,NA
ref|XM_023450449.1|,-0.71577845,0.354683832,0.412679928,0.575094728,NA,NA,NA,NA,NA
ref|XM_023450450.1|,0.964246612,0.671002529,-2.334325491,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450451.1|,0.488321278,0.7597556,0.093263509,0.643237136,NA,NA,NA,NA,NA
ref|XM_023450452.1|,0.117482069,0.69701158,0.052634607,0.783851711,NA,NA,NA,NA,NA
ref|XM_023450453.1|,-0.13263477,0.671002529,-0.044039237,0.841724747,NA,NA,NA,NA,NA
ref|XM_023450454.1|,0.033464413,0.979597384,-0.40885288,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450455.1|,-0.111335491,0.813582847,-0.390462249,0.555963848,NA,NA,NA,NA,NA
ref|XM_023450456.1|,-0.591487566,0.671002529,0.149233116,0.927727687,NA,NA,NA,NA,NA
ref|XM_023450457.1|,-0.116354779,0.671002529,-0.053313058,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450458.1|,-0.06218126,0.890340543,0.015495952,0.948843621,NA,NA,NA,NA,NA
ref|XM_023450459.1|,-0.241279038,0.671002529,-0.069225192,0.788736654,NA,NA,NA,NA,NA
ref|XM_023450460.1|,-0.075172885,0.902558783,0.195589463,0.608425776,NA,NA,NA,NA,NA
ref|XM_023450461.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450462.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450463.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450464.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450465.1|,-0.081442888,0.870454898,-0.045626682,0.867846807,NA,NA,NA,NA,NA
ref|XM_023450466.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450467.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450468.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450469.1|,-0.487899827,0.727460101,0.617141917,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450470.1|,0.276035203,0.671002529,-0.34765353,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450471.1|,0.225228415,0.671002529,0.079731002,0.857234113,NA,NA,NA,NA,NA
ref|XM_023450472.1|,-0.374678764,0.671002529,-0.153349726,0.740734558,NA,NA,NA,NA,NA
ref|XM_023450473.1|,0.224741456,0.708847651,0.258774454,0.682504107,NA,NA,NA,NA,NA
ref|XM_023450474.1|,0.118248472,0.671002529,0.048183718,0.889120923,NA,NA,NA,NA,NA
ref|XM_023450475.1|,-0.402734586,0.671002529,-0.024329206,0.974381637,NA,NA,NA,NA,NA
ref|XM_023450476.1|,0.024075219,0.979597384,-0.227702787,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450477.1|,0.128822661,0.890343869,0.048008531,0.948843621,NA,NA,NA,NA,NA
ref|XM_023450478.1|,0.60831346,0.671002529,-0.878023386,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450479.1|,0.850666404,0.671002529,0.136983394,0.764724242,NA,NA,NA,NA,NA
ref|XM_023450480.1|,0.298551747,0.676572707,0.302799836,0.569434487,NA,NA,NA,NA,NA
ref|XM_023450481.1|,0.265733783,0.671002529,0.216324912,0.475755289,NA,NA,NA,NA,NA
ref|XM_023450482.1|,-0.535748048,0.671002529,0.165293353,0.872497984,NA,NA,NA,NA,NA
ref|XM_023450483.1|,0.060655826,0.808589778,-0.151395516,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450484.1|,-0.023909983,0.97043051,-0.056159331,0.847450032,NA,NA,NA,NA,NA
ref|XM_023450485.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450486.1|,-0.149254841,0.671002529,-0.14593896,0.580143684,NA,NA,NA,NA,NA
