Geneid_i5k (limma),Treatment_logFC_i5k_Pseudomonas (limma),Treatment_pvalue_i5k_Pseudomonas (limma),Interaction_logFC_i5k_Pseudomonas (limma),Interaction_pvalue_i5k_Pseudomonas (limma),Geneid_Melbourne (limma),Treatment_logFC_Melbourne_Pseudomonas (limma),Treatment_pvalue_Melbourne_Pseudomonas (limma),Interaction_logFC_Melbourne_Pseudomonas (limma),Interaction_pvalue_Melbourne_Pseudomonas (limma)
ref|XM_023442577.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28056,-6.01E-03,0.986937535,2.28E-01,0.60209213
ref|XM_023442578.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28057,-7.17E-02,0.860668127,-1.89E-01,0.46557889
ref|XM_023442579.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28058,1.15E-01,0.860668127,4.17E-02,0.96132288
ref|XM_023442580.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28059,3.40E-02,0.917688069,8.82E-02,0.86291645
ref|XM_023442581.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28060,2.26E-01,0.860668127,-3.38E-01,0.61329016
ref|XM_023442582.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28061,-8.98E-03,0.981501085,1.36E-01,0.79162939
ref|XM_023442583.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28062,8.64E-02,0.860668127,-1.48E-01,0.56856369
ref|XM_023442584.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28063,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023442585.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28064,-1.41E-01,0.910876625,3.12E-01,0.87917868
ref|XM_023442586.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28065,-7.85E-02,0.947707545,3.46E-01,0.8329989
ref|XM_023442587.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28066,1.89E-02,0.983332154,-3.47E-01,0.77691804
ref|XM_023442588.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28067,1.09E-01,0.860668127,-2.73E-01,0.34964675
ref|XM_023442589.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28068,-2.50E-01,0.860668127,2.28E-01,0.67112007
ref|XM_023442590.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28069,-2.44E-02,0.931014417,3.79E-02,0.94014685
ref|XM_023442591.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28070,-2.76E-01,0.860668127,7.93E-01,0.38589806
ref|XM_023442592.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28071,-5.42E-02,0.931544061,1.51E-01,0.87840011
ref|XM_023442593.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28072,2.00E-01,0.860668127,3.33E-01,0.4467294
ref|XM_023442594.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28073,-1.84E-01,0.860668127,1.57E-01,0.93640043
ref|XM_023442595.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28074,1.66E-01,0.860668127,4.55E-02,0.94732815
ref|XM_023442596.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28075,-5.44E-02,0.948398262,-2.62E-01,0.80956562
ref|XM_023442597.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28076,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023442598.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28077,7.47E-02,0.860668127,-9.87E-02,0.904461
ref|XM_023442599.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28078,-7.88E-03,0.975673881,-1.36E-01,0.48851638
ref|XM_023442600.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28079,6.73E-02,0.860668127,5.21E-03,0.99560876
ref|XM_023442601.1|,0.310843777,0.835533183,0.292670751,0.888509304,KNC28080,2.55E-02,0.975673881,2.58E-02,0.98368639
ref|XM_023442602.1|,0.109381914,0.835533183,-0.039668886,0.9748953,KNC28081,-1.54E-01,0.860668127,-6.23E-02,0.9081623
ref|XM_023442603.1|,0.027838931,0.930655665,-0.081014944,0.885881933,KNC28082,-2.63E-02,0.860668127,8.18E-04,0.99817266
ref|XM_023442604.1|,0.068918645,0.835533183,0.302232335,0.4281134,KNC28083,-5.79E-02,0.922051127,-1.89E-02,0.98777481
ref|XM_023442605.1|,0.113202517,0.835533183,0.240483739,0.798987898,KNC28084,5.12E-03,0.988481268,-2.57E-01,0.4688147
ref|XM_023442606.1|,-0.066683783,0.91546369,0.012145035,0.992157643,KNC28085,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023442607.1|,-0.036412523,0.920599697,-0.139610939,0.808569029,KNC28086,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023442608.1|,-0.023972954,0.969020049,0.471021485,0.309075653,KNC28087,-2.78E-01,0.860668127,8.70E-01,0.05536801
ref|XM_023442609.1|,0.196657781,0.835533183,-0.050519298,0.92050111,KNC28088,1.19E-01,0.91726066,-3.64E-01,0.82718032
ref|XM_023442610.1|,-0.046754409,0.835533183,0.205803186,0.457223888,KNC28089,9.18E-02,0.860668127,-4.29E-01,0.33011049
ref|XM_023442611.1|,-0.052766372,0.934836147,-0.376019195,0.638123852,KNC28090,4.90E-02,0.860668127,-4.27E-02,0.89752043
ref|XM_023442612.1|,-0.028658351,0.947302445,0.248602732,0.623777384,KNC28091,-7.16E-02,0.860668127,-2.12E-01,0.72770935
ref|XM_023442613.1|,0.045550128,0.846133839,0.105567607,0.808921771,KNC28092,5.28E-01,0.860668127,-3.03E-01,0.89133315
ref|XM_023442614.1|,0.110468235,0.835533183,0.057452921,0.937597798,KNC28093,-6.72E-02,0.860668127,1.30E-01,0.84679065
ref|XM_023442615.1|,0.132095179,0.835533183,-0.061446925,0.858188541,KNC28094,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023442616.1|,0.160584414,0.835533183,0.166464393,0.859356484,KNC28095,-2.06E-01,0.860668127,1.75E-01,0.88911072
ref|XM_023442617.1|,-0.009365572,0.987453253,0.217455271,0.848234399,KNC28096,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023442618.1|,0.456340072,0.870507359,0.85226601,0.875814686,KNC28097,1.23E-01,0.912806091,-2.29E-01,0.90267671
ref|XM_023442619.1|,-0.800714452,0.835533183,-0.086710468,0.98368987,KNC28098,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023442620.1|,-0.211088827,0.835533183,0.457783589,0.307560053,KNC28099,-2.76E-02,0.982048517,-4.68E-01,0.77688005
ref|XM_023442621.1|,0.002539176,0.996535343,0.643835634,0.233180392,KNC28100,-1.87E-01,0.860668127,3.16E-01,0.76143957
ref|XM_023442622.1|,-0.035063894,0.949704087,-0.152270783,0.864536684,KNC28101,7.49E-02,0.965340429,4.34E-01,0.82955008
ref|XM_023442623.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28102,1.33E-02,0.975673881,-4.25E-01,0.05507085
ref|XM_023442624.1|,-0.209928752,0.835533183,0.133247371,0.935656791,KNC28103,3.77E-01,0.860668127,2.13E-01,0.90428645
ref|XM_023442625.1|,-0.003438601,0.990140469,0.357157572,0.166094938,KNC28104,6.30E-02,0.860668127,2.51E-01,0.38626931
ref|XM_023442626.1|,0.058815283,0.931895712,0.284602445,0.778279067,KNC28105,-3.89E-02,0.975673881,2.49E-01,0.89700686
ref|XM_023442627.1|,-0.183161461,0.835533183,0.316694653,0.700340163,KNC28106,-1.89E-03,0.99558272,-1.00E-01,0.88509835
ref|XM_023442628.1|,0.188561771,0.947592374,-1.263313358,0.773838571,KNC28107,3.51E-02,0.979253272,1.32E+00,0.16378869
ref|XM_023442629.1|,-0.070832497,0.835533183,0.128367102,0.785350585,KNC28108,-2.20E-01,0.860668127,6.92E-01,0.11989957
ref|XM_023442630.1|,0.015514679,0.978181713,-0.182081319,0.818912864,KNC28109,7.26E-02,0.860668127,6.15E-03,0.99560876
ref|XM_023442631.1|,0.396933448,0.835533183,1.391792829,0.437301502,KNC28110,-1.86E-02,0.925258695,-9.02E-02,0.70573793
ref|XM_023442632.1|,0.117933138,0.934192641,-0.782336706,0.656188207,KNC28111,7.07E-02,0.860668127,1.41E-01,0.70045154
ref|XM_023442633.1|,-0.103292441,0.877674225,0.155849022,0.912048936,KNC28112,-3.34E-02,0.969538204,-6.47E-02,0.96052774
ref|XM_023442634.1|,0.463264989,0.835533183,1.065250078,0.40602879,KNC28113,-7.74E-01,0.860668127,1.72E+00,0.2647778
ref|XM_023442635.1|,0.045897141,0.92649371,0.00081698,0.999334049,KNC28114,1.84E-02,0.988756653,9.14E-01,0.49057338
ref|XM_023442636.1|,0.177701758,0.835533183,-0.119503424,0.81968998,KNC28115,-2.93E-02,0.898754531,1.39E-01,0.59000181
ref|XM_023442637.1|,0.010122867,0.978609981,0.100402305,0.870318631,KNC28116,2.20E-02,0.934674973,-8.15E-02,0.83030402
ref|XM_023442638.1|,0.066900199,0.978609981,0.84355141,0.821401991,KNC28117,-1.75E-01,0.860668127,1.32E-01,0.75857071
ref|XM_023442639.1|,-0.137401184,0.835533183,0.23452559,0.823726585,KNC28118,-7.15E-02,0.860668127,-1.99E-01,0.42809812
ref|XM_023442640.1|,0.098987908,0.961353562,-1.800036416,0.238693891,KNC28119,1.16E-01,0.860668127,-1.49E-01,0.80211377
ref|XM_023442641.1|,-0.378606862,0.835533183,0.136291471,0.969662777,KNC28120,-3.63E-02,0.974820015,3.34E-01,0.74612499
ref|XM_023442642.1|,0.121927719,0.835533183,0.384776948,0.562930713,KNC28121,-9.56E-02,0.860668127,1.03E-02,0.98675842
ref|XM_023442643.1|,-0.079733678,0.895386734,0.211289875,0.84013496,KNC28122,-9.82E-02,0.860668127,3.45E-02,0.96132288
ref|XM_023442644.1|,0.419769809,0.835533183,1.078341583,0.124218184,KNC28123,2.46E-01,0.860668127,-2.86E-01,0.72236117
ref|XM_023442645.1|,0.078457957,0.878274777,0.376975211,0.570268582,KNC28124,-3.89E-02,0.936506839,1.45E-01,0.83620637
ref|XM_023442646.1|,0.143091548,0.835533183,0.081973707,0.872601191,KNC28125,2.12E+00,0.00056199,1.16E+00,0.33541263
ref|XM_023442647.1|,0.020925546,0.945771747,0.035397286,0.95258486,KNC28126,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023442648.1|,0.198716205,0.835533183,-0.711507547,0.290733225,KNC28127,1.53E+00,0.002623923,5.80E-01,0.66653703
ref|XM_023442649.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28128,8.46E-01,0.860668127,-6.84E-02,0.97838805
ref|XM_023442650.1|,0.08069686,0.835533183,0.437858275,0.221874988,KNC28129,1.53E-01,0.860668127,-6.94E-02,0.9458862
ref|XM_023442651.1|,-0.375265231,0.835533183,0.093693412,0.968019496,KNC28130,-1.49E-01,0.860668127,2.15E-01,0.74612499
ref|XM_023442652.1|,-0.381994156,0.835533183,0.460115723,0.787506692,KNC28131,1.37E-01,0.860668127,-6.07E-02,0.89948165
ref|XM_023442653.1|,-0.047613478,0.835533183,0.183296441,0.532884117,KNC28132,3.03E-02,0.932502824,3.22E-02,0.96233171
ref|XM_023442654.1|,-0.065072657,0.835533183,-0.033984311,0.946100236,KNC28133,-1.40E-01,0.860668127,9.18E-02,0.88266144
ref|XM_023442655.1|,0.276390658,0.835533183,0.300454949,0.78881508,KNC28134,-1.53E-01,0.860668127,-9.15E-02,0.90275544
ref|XM_023442656.1|,0.132628864,0.835533183,-0.018654733,0.982257205,KNC28135,1.73E-02,0.975673881,2.71E-01,0.54496177
ref|XM_023442657.1|,0.12375132,0.835533183,-0.334211576,0.4167494,KNC28136,1.11E-01,0.860668127,-9.45E-02,0.70554198
ref|XM_023442658.1|,-0.018297331,0.980468182,-0.407990964,0.646291274,KNC28137,8.35E-02,0.910644932,2.26E-01,0.84255634
ref|XM_023442659.1|,-0.713753632,0.835533183,2.554752743,0.468094328,KNC28138,8.52E-02,0.860668127,-1.96E-01,0.51947825
ref|XM_023442660.1|,0.215214683,0.835533183,-0.091465407,0.874301228,KNC28139,-1.92E-01,0.860668127,3.91E-02,0.95762145
ref|XM_023442661.1|,-0.047658941,0.882853111,0.034720616,0.963546961,KNC28140,1.53E-01,0.860668127,-1.96E-01,0.67200068
ref|XM_023442662.1|,-0.020716009,0.933389608,-0.158720466,0.573101292,KNC28141,3.47E-02,0.975673881,-1.98E-01,0.87292695
ref|XM_023442663.1|,0.029997357,0.923108767,0.061785166,0.919124621,KNC28142,1.53E-01,0.874355736,2.79E-01,0.87395897
ref|XM_023442664.1|,-0.016792812,0.975919668,0.278650054,0.658461748,KNC28143,2.33E-02,0.931450311,-2.26E-01,0.27130051
ref|XM_023442665.1|,0.009248394,0.955840528,-0.006995786,0.981576378,KNC28144,1.09E-01,0.860668127,4.70E-02,0.9458862
ref|XM_023442666.1|,0.29093432,0.835533183,-0.691699578,0.430764573,KNC28145,3.16E-02,0.860668127,-9.99E-03,0.97486203
ref|XM_023442667.1|,-0.981585552,0.835533183,2.418580294,0.187996379,KNC28146,8.21E-02,0.884219741,4.18E-01,0.48775052
ref|XM_023442668.1|,0.231706737,0.835533183,-0.379445118,0.336719077,KNC28147,-3.28E-01,0.860668127,8.08E-02,0.97595435
ref|XM_023442669.1|,-0.368823216,0.835533183,-0.202185089,0.927074274,KNC28148,-1.36E-01,0.915456089,-2.31E-01,0.91666465
ref|XM_023442670.1|,0.056602723,0.835533183,-0.163775831,0.444950513,KNC28149,-6.02E-02,0.860668127,4.09E-02,0.92090379
ref|XM_023442671.1|,0.049212076,0.838520365,-0.176401901,0.621709648,KNC28150,-5.18E-02,0.944801225,4.22E-01,0.54731126
ref|XM_023442672.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28151,3.46E-01,0.860668127,-8.10E-02,0.95096102
ref|XM_023442673.1|,-0.489292382,0.835533183,-0.001947504,0.999320271,KNC28152,-6.23E-03,0.993493778,-5.57E-01,0.43672565
ref|XM_023442674.1|,0.204416873,0.835533183,-0.392561082,0.189885104,KNC28153,1.27E-01,0.860668127,-1.40E-01,0.88475363
ref|XM_023442675.1|,0.324156677,0.835533183,-0.657965959,0.406002171,KNC28154,-1.18E-01,0.860668127,1.43E-01,0.87262386
ref|XM_023442676.1|,0.027448196,0.929821606,-0.020657432,0.973085561,KNC28155,2.05E-01,0.860668127,-1.13E-02,0.99674012
ref|XM_023442677.1|,-0.014934581,0.974547688,0.164624565,0.796723174,KNC28156,3.19E-02,0.943956655,-2.21E-01,0.64120824
ref|XM_023442678.1|,0.142372336,0.835533183,-0.130248275,0.839634681,KNC28157,9.75E-02,0.860668127,-1.63E-01,0.56992763
ref|XM_023442679.1|,-0.057967311,0.835533183,-0.059517165,0.919124621,KNC28158,-8.52E-02,0.860668127,6.25E-02,0.94254639
ref|XM_023442680.1|,0.019139074,0.946569129,-0.035327047,0.949095165,KNC28159,-9.54E-02,0.860668127,4.61E-02,0.96299988
ref|XM_023442681.1|,0.103871448,0.935534463,0.836201543,0.567033497,KNC28160,1.32E-01,0.860668127,-6.91E-03,0.9938543
ref|XM_023442682.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28161,-8.69E-02,0.860668127,1.09E-01,0.9064535
ref|XM_023442683.1|,0.127697798,0.835533183,-0.134495151,0.722806988,KNC28162,-5.81E-02,0.943489302,6.53E-02,0.96463447
ref|XM_023442684.1|,0.203789506,0.835533183,-0.490523955,0.264679114,KNC28163,2.34E-02,0.945741793,1.16E-01,0.79604565
ref|XM_023442685.1|,-0.814700645,0.835533183,0.848724098,0.63033337,KNC28164,-6.84E-02,0.860668127,-1.44E-02,0.98323367
ref|XM_023442686.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28165,-9.27E-02,0.860668127,-4.36E-01,0.454705
ref|XM_023442687.1|,0.114341678,0.835533183,-0.360012603,0.650615505,KNC28166,2.95E-01,0.860668127,-2.70E-01,0.6450936
ref|XM_023442688.1|,0.107202804,0.835533183,0.016310092,0.975016766,KNC28167,-3.27E-02,0.920446985,-9.99E-02,0.8353362
ref|XM_023442689.1|,-0.480380124,0.835533183,-0.119623568,0.955154624,KNC28168,-1.32E-01,0.860668127,6.00E-01,0.41441586
ref|XM_023442690.1|,-0.216143834,0.929812105,0.737891895,0.855888284,KNC28169,9.66E-03,0.985420289,-3.79E-01,0.52189833
ref|XM_023442691.1|,-0.048568854,0.922495888,-0.817900558,0.028962024,KNC28170,-6.80E-03,0.979869996,-4.75E-02,0.91666465
ref|XM_023442692.1|,1.234427536,0.835533183,1.99758913,0.674827867,KNC28171,-6.73E-02,0.888576731,9.19E-02,0.92212671
ref|XM_023442693.1|,-0.046610242,0.93303893,-0.336039281,0.611844713,KNC28172,-3.84E-01,0.860668127,-1.09E-01,0.96603114
ref|XM_023442694.1|,0.029011608,0.841033616,0.078478572,0.752161325,KNC28173,1.11E-01,0.860668127,-1.12E-01,0.56273618
ref|XM_023442695.1|,0.21178836,0.835533183,-0.168955399,0.726133011,KNC28174,-2.79E-01,0.860668127,1.21E-02,0.9952512
ref|XM_023442696.1|,0.090988605,0.835533183,-0.04312525,0.952638041,KNC28175,1.76E-02,0.978478765,5.44E-01,0.27260794
ref|XM_023442697.1|,0.365806571,0.835533183,-0.281679536,0.695788045,KNC28176,-2.38E-01,0.860668127,-5.63E-01,0.71781926
ref|XM_023442698.1|,-0.078052578,0.947586732,-0.100532778,0.965317148,KNC28177,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023442699.1|,-0.043284644,0.927748367,0.195991063,0.789121656,KNC28178,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023442700.1|,-0.057297592,0.885828395,0.040651565,0.964820419,KNC28179,1.02E-01,0.920446985,5.77E-01,0.59623148
ref|XM_023442701.1|,0.201918192,0.835533183,-0.029336954,0.972496429,KNC28180,-8.42E-02,0.868554148,-2.07E-01,0.80309919
ref|XM_023442702.1|,0.168268674,0.835533183,-0.501990026,0.316307171,KNC28181,-1.43E-01,0.881366625,7.14E-01,0.49104912
ref|XM_023442703.1|,-0.13035719,0.835533183,0.4886681,0.4167494,KNC28182,1.37E-03,0.995442197,-1.23E-01,0.75540849
ref|XM_023442704.1|,-0.111797514,0.874911741,0.767961176,0.269176484,KNC28183,4.38E-03,0.992533969,1.05E-01,0.89655368
ref|XM_023442705.1|,-0.095581525,0.88281218,0.001539071,0.999261645,KNC28184,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023442706.1|,-0.120864182,0.835533183,0.470102085,0.234186909,KNC28185,7.25E-02,0.860668127,-1.33E-01,0.84496122
ref|XM_023442707.1|,-0.141633533,0.835533183,0.168370582,0.725237229,KNC28186,-1.84E-03,0.994977308,1.09E-01,0.81717285
ref|XM_023442708.1|,-0.306561648,0.835533183,-1.011831421,0.309678388,KNC28187,3.20E-01,0.860668127,-2.80E-01,0.89376765
ref|XM_023442709.1|,0.019268598,0.945044204,-0.045028472,0.931759868,KNC28188,-1.81E-02,0.983405632,-2.90E-02,0.98777481
ref|XM_023442710.1|,-0.061050262,0.835533183,0.10446483,0.808569029,KNC28189,3.05E-01,0.860668127,-9.82E-01,0.13208484
ref|XM_023442711.1|,-0.050087097,0.916837252,0.197518496,0.794032266,KNC28190,-3.34E-01,0.860668127,3.85E-01,0.53639948
ref|XM_023442712.1|,0.092071727,0.835533183,-0.066983619,0.940305256,KNC28191,-3.09E-01,0.860668127,5.33E-01,0.62848203
ref|XM_023442713.1|,0.502220968,0.780048573,-0.562797947,0.276202703,KNC28192,4.08E-02,0.888405397,2.98E-02,0.96233171
ref|XM_023442714.1|,0.205623851,0.835533183,0.281985447,0.839634681,KNC28193,6.37E-02,0.860668127,-8.18E-02,0.72770935
ref|XM_023442715.1|,0.271622682,0.835533183,-0.948501352,0.058305372,KNC28194,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023442716.1|,-0.05115122,0.905927112,0.164358524,0.818070941,KNC28195,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023442717.1|,-0.713491667,0.835533183,1.006575689,0.673203663,KNC28196,-1.40E-01,0.860668127,-1.58E-01,0.62217469
ref|XM_023442718.1|,0.034609331,0.978596193,-0.289966457,0.890238906,KNC28197,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023442719.1|,-0.08746909,0.852161259,0.019140107,0.986277773,KNC28198,-7.69E-02,0.860668127,-1.46E-01,0.55630486
ref|XM_023442720.1|,0.040841417,0.970273315,0.890369926,0.237922637,KNC28199,5.08E-02,0.860668127,-2.66E-01,0.17840135
ref|XM_023442721.1|,-0.081000001,0.96336407,-0.461548498,0.851015038,KNC28200,-1.33E-02,0.975673881,-1.64E-01,0.60922183
ref|XM_023442722.1|,0.02757348,0.922386726,-0.195947565,0.541184213,KNC28201,8.05E-02,0.860668127,-2.39E-02,0.98160252
ref|XM_023442723.1|,-0.006544329,0.994893698,0.956674461,0.365485424,KNC28202,1.10E-02,0.959661092,-1.82E-01,0.1653114
ref|XM_023442724.1|,0.235451759,0.835533183,-0.280816592,0.878199844,KNC28203,-3.40E-02,0.909460493,1.20E-01,0.76677981
ref|XM_023442725.1|,-0.055519487,0.835533183,0.042618795,0.919124621,KNC28204,9.15E-02,0.935345553,6.00E-01,0.61512661
ref|XM_023442726.1|,0.117127312,0.835533183,0.051481308,0.948787334,KNC28205,-2.91E-02,0.905212474,5.06E-02,0.90319297
ref|XM_023442727.1|,-0.341091326,0.903634456,5.00280483,0.028962024,KNC28206,3.14E-02,0.975673881,-3.68E-01,0.70573793
ref|XM_023442728.1|,0.122724209,0.835533183,-0.192163028,0.786873493,KNC28207,1.37E-02,0.945043231,-6.27E-02,0.81367026
ref|XM_023442729.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC28208,-2.87E-01,0.860668127,-2.06E-01,0.85571564
ref|XM_023442730.1|,0.293194943,0.835533183,-0.058515741,0.933220638,KNC28209,3.09E-01,0.860668127,-2.77E-01,0.82220172
ref|XM_023442731.1|,0.017416256,0.895749647,-0.02376254,0.930825761,KNC28210,-1.41E-01,0.860668127,-1.86E-01,0.82667878
ref|XM_023442732.1|,0.10094834,0.835533183,-0.129780677,0.751221414,KNC28211,-1.38E-01,0.910876625,5.60E-01,0.72096999
ref|XM_023442733.1|,0.526789213,0.835533183,-0.53975065,0.719029986,KNC28212,2.09E-01,0.860668127,-2.69E-02,0.98108427
ref|XM_023442734.1|,0.061509389,0.972193766,0.686346755,0.749421545,KNC28213,-1.53E-02,0.977422555,2.98E-01,0.5737852
ref|XM_023442735.1|,0.133436133,0.835533183,-0.028416072,0.965002659,KNC28214,4.97E-02,0.970146168,3.97E-01,0.76081755
ref|XM_023442736.1|,0.10857763,0.835533183,0.271355074,0.464535051,KNC28215,-3.19E-01,0.860668127,4.44E-01,0.79730598
ref|XM_023442737.1|,-0.025723069,0.907567904,0.007701759,0.98635742,KNC28216,-4.39E-01,0.860668127,-2.37E-01,0.91335523
ref|XM_023442738.1|,-0.029531583,0.97970011,-1.11701681,0.240232051,KNC28217,-1.61E-02,0.975673881,3.96E-02,0.9575328
ref|XM_023442739.1|,0.027733466,0.928327929,0.021441943,0.971940235,KNC28218,4.98E-02,0.925258695,-1.65E-02,0.98777481
ref|XM_023442740.1|,0.184453634,0.835533183,0.052603864,0.975857703,KNC28219,-1.08E-02,0.982048517,-1.23E-01,0.87047644
ref|XM_023442741.1|,-0.334091702,0.835533183,-0.100821267,0.965317148,KNC28220,2.36E-01,0.860668127,-4.35E-01,0.52392683
ref|XM_023442742.1|,-0.032636655,0.948361363,0.30958969,0.586242591,KNC28221,-4.54E-02,0.887699847,-2.49E-01,0.44922859
ref|XM_023442743.1|,-0.038032354,0.949132726,0.193038892,0.832710484,KNC28222,-8.78E-02,0.860668127,1.34E-01,0.75472022
ref|XM_023442744.1|,0.069386035,0.851782026,0.14627944,0.837841925,KNC28223,1.22E-01,0.860668127,-1.79E-01,0.73388447
ref|XM_023442745.1|,-0.176142913,0.835533183,-0.142484115,0.764437866,KNC28224,1.35E-02,0.982048517,-1.88E-01,0.82514475
ref|XM_023442746.1|,0.131922633,0.868683535,0.311822091,0.828967764,KNC28225,1.26E-02,0.968048502,-6.52E-02,0.86155133
ref|XM_023442747.1|,0.353430953,0.835533183,0.571711306,0.747653631,KNC28226,3.04E-02,0.922308295,-1.61E-01,0.64774592
ref|XM_023442748.1|,-0.066849338,0.914906251,0.428205926,0.565422019,KNC28227,5.82E-02,0.862780059,-3.21E-01,0.33445401
ref|XM_023442749.1|,0.168840361,0.835533183,-0.241061465,0.800472959,KNC28228,-1.37E-01,0.906663948,4.94E-01,0.75190732
ref|XM_023442750.1|,0.246091138,0.835533183,0.226212167,0.839686388,KNC28229,1.29E-02,0.975703691,-3.01E-01,0.3954772
ref|XM_023442751.1|,-0.001305125,0.998357133,0.280140213,0.796699609,KNC28230,6.79E-05,0.999447147,-1.76E-01,0.69672226
ref|XM_023442752.1|,0.145681906,0.835533183,-0.055658678,0.917684847,KNC28231,7.13E-03,0.990340033,-7.36E-02,0.94868311
ref|XM_023442753.1|,-0.343643944,0.757132461,-0.152938847,0.799474836,KNC28232,-2.96E-02,0.970874993,2.73E-02,0.983242
ref|XM_023442754.1|,-0.115051496,0.835533183,0.047427549,0.959265512,KNC28233,1.61E-01,0.894733221,-2.50E-01,0.91070679
ref|XM_023442755.1|,-0.067222375,0.904994687,-0.116900452,0.918214599,KNC28234,1.42E-03,0.997265142,2.39E-01,0.78881323
ref|XM_023442756.1|,0.121770627,0.835533183,-0.360293418,0.403176809,KNC28235,1.39E-01,0.860668127,-1.21E-01,0.84496122
ref|XM_023442757.1|,-0.16392679,0.835533183,0.160345131,0.902793792,KNC28236,1.85E-02,0.968535079,-9.97E-04,0.9996348
ref|XM_023442758.1|,-0.036092338,0.919983861,0.034886685,0.964812281,KNC28237,-2.14E-02,0.975673881,2.11E-01,0.80809676
ref|XM_023442759.1|,-0.00043177,0.997786398,0.055977433,0.836532403,KNC28238,1.89E-01,0.860668127,5.17E-01,0.65899062
ref|XM_023442760.1|,0.031601183,0.931561275,-0.357336147,0.265852883,KNC28239,9.20E-02,0.860668127,1.83E-01,0.64084165
ref|XM_023442761.1|,0.229975998,0.835533183,-0.482170092,0.086407195,KNC28240,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023442762.1|,-0.009928507,0.981764579,-0.501352289,0.167100034,KNC28241,2.63E-02,0.944801225,-1.95E-02,0.97955957
ref|XM_023442763.1|,-0.02555261,0.940368515,-0.131589781,0.793212663,KNC28242,-2.30E-02,0.975673881,2.69E-01,0.70876223
ref|XM_023442764.1|,0.008724693,0.947592374,0.008410896,0.972977382,KNC28243,-1.27E-01,0.860668127,-2.84E-01,0.7251387
ref|XM_023442765.1|,0.017706227,0.941403785,0.081685937,0.82593604,KNC28244,5.17E-02,0.906403834,-5.01E-01,0.08792599
ref|XM_023442766.1|,-0.066579309,0.835533183,0.132157612,0.746133805,KNC28245,-1.21E-01,0.860668127,-2.39E-02,0.9671178
ref|XM_023442767.1|,-0.041299523,0.947343016,0.127005498,0.909583587,KNC28246,1.84E-01,0.860668127,-1.87E-01,0.71819356
ref|XM_023442768.1|,0.0001141,0.999750549,-0.011364546,0.986277773,KNC28247,9.14E-02,0.860668127,-4.88E-03,0.99766865
ref|XM_023442769.1|,-0.347702038,0.835533183,-0.600933441,0.840191848,KNC28248,1.40E-01,0.860668127,5.60E-02,0.9238149
ref|XM_023442770.1|,0.094201862,0.879028437,0.065830045,0.963952638,KNC28249,-6.56E-02,0.860668127,-6.17E-02,0.89464549
